ASV_ID,Domain,Phylum,Class,Order,Family ,Genus,Species,ASV_ID_2
5928f027ca7e9942c21ce8b214b72270,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_planctomycete,5928f027ca7e9942c21ce8b214b72270
c1bc4921903e4a24ef1da029d1cfc379,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,c1bc4921903e4a24ef1da029d1cfc379
8a4f6412dcc6ad362a55ec2888a96f93,d__Bacteria,,,,,,,8a4f6412dcc6ad362a55ec2888a96f93
f36ada43b1b62865bcfba96cca198390,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Gimesiaceae,g__Gimesia,s__uncultured_Planctomyces,f36ada43b1b62865bcfba96cca198390
2fba5d0e4bd13b3eccbcde3850c2f2ba,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiomicrospirales,,,,2fba5d0e4bd13b3eccbcde3850c2f2ba
bbc56b106f1f4df54d8018569c3a24b6,d__Bacteria,,,,,,,bbc56b106f1f4df54d8018569c3a24b6
e2e722da0ac0f0cd138d21102354104f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,,,,e2e722da0ac0f0cd138d21102354104f
9d132582bd77be613f9a1459eaa051ca,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,9d132582bd77be613f9a1459eaa051ca
a9cccee1ea8f28b815c7df3f967da8c0,d__Bacteria,p__Gemmatimonadota,c__S0134_terrestrial_group,o__S0134_terrestrial_group,f__S0134_terrestrial_group,g__S0134_terrestrial_group,s__uncultured_bacterium,a9cccee1ea8f28b815c7df3f967da8c0
b2676cf76c7a5b0fba1700512da50cf5,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Blastopirellula,s__uncultured_bacterium,b2676cf76c7a5b0fba1700512da50cf5
bf57333d1e17567747335610932b6931,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,,,bf57333d1e17567747335610932b6931
da9eee93e539095626ed1a88cc9b59e2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,,da9eee93e539095626ed1a88cc9b59e2
f7dc6b5f46572125787fe68fcedc35e6,d__Bacteria,,,,,,,f7dc6b5f46572125787fe68fcedc35e6
5f00a98dd6bc07a4a6229767d888853e,d__Bacteria,p__Actinobacteriota,,,,,,5f00a98dd6bc07a4a6229767d888853e
609a75e91db63173b91d3bca4ee7484e,d__Bacteria,p__NB1-j,c__NB1-j,o__NB1-j,f__NB1-j,g__NB1-j,s__uncultured_bacterium,609a75e91db63173b91d3bca4ee7484e
3db96e8626b61a108db62a7da99a8c0e,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__OLB13,s__uncultured_bacterium,3db96e8626b61a108db62a7da99a8c0e
19d759eeb0100344d7fe32d8641671a3,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,,,19d759eeb0100344d7fe32d8641671a3
fb5399066f99b70e8d91efb7740c3ab4,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__uncultured_Sphingomonadaceae,fb5399066f99b70e8d91efb7740c3ab4
39dff71eebe86d5613e784c2d7fb007a,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_planctomycete,39dff71eebe86d5613e784c2d7fb007a
7825a4e3878a32593df44f4565c1e522,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Gimesiaceae,g__Gimesia,s__uncultured_Planctomyces,7825a4e3878a32593df44f4565c1e522
5b1d9d4d6af675e9a277d1e60bdffd91,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__uncultured,s__uncultured_organism,5b1d9d4d6af675e9a277d1e60bdffd91
98bcc1108246afe5c2a454a64e7f5501,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Peredibacter,s__uncultured_Peredibacter,98bcc1108246afe5c2a454a64e7f5501
cf3fc9c3448bfae3df38cec5992237e8,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,s__uncultured_bacterium,cf3fc9c3448bfae3df38cec5992237e8
8f86cbc9edfb8b23974a445ce5a00b1a,d__Bacteria,,,,,,,8f86cbc9edfb8b23974a445ce5a00b1a
04d660a640da91ed4d2256ae3d501ca6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__Woeseia,s__uncultured_bacterium,04d660a640da91ed4d2256ae3d501ca6
a05ea00d94c910c357bf3e8cfbee28c2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,a05ea00d94c910c357bf3e8cfbee28c2
457acf9ce82941c100577a9315ba8648,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,,,,457acf9ce82941c100577a9315ba8648
e40563ad35b60eb39bb2693134e07911,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Crocinitomix,s__uncultured_bacterium,e40563ad35b60eb39bb2693134e07911
aa7cc0c3513dc2e2c9c888e51a935439,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,aa7cc0c3513dc2e2c9c888e51a935439
15eebb36805fde4170105c1de93945ce,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseovarius,s__uncultured_Alphaproteobacteria,15eebb36805fde4170105c1de93945ce
7141844c7c875a3dbd3457b358992029,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__uncultured_bacterium,7141844c7c875a3dbd3457b358992029
a8dfe118377fcfbfd93df6dc762303cf,d__Bacteria,,,,,,,a8dfe118377fcfbfd93df6dc762303cf
36c329796f91ca39042555935d89af49,d__Bacteria,,,,,,,36c329796f91ca39042555935d89af49
d1769b40e4345a50c571528f82ea3f4b,d__Bacteria,,,,,,,d1769b40e4345a50c571528f82ea3f4b
018cbc9b9dc772a29df3ecc76b39e961,d__Bacteria,,,,,,,018cbc9b9dc772a29df3ecc76b39e961
77a09ebd72bd78fc40e0b78d732a43da,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__uncultured_bacterium,77a09ebd72bd78fc40e0b78d732a43da
f89a24bfddcd02f3afadba147b3c223b,Unassigned,,,,,,,f89a24bfddcd02f3afadba147b3c223b
e3e02a005a031d325a79799a612a4b5b,d__Bacteria,,,,,,,e3e02a005a031d325a79799a612a4b5b
e7a3e50a86aba8a917e55dc1babcfd86,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__Woeseia,s__uncultured_bacterium,e7a3e50a86aba8a917e55dc1babcfd86
12af588047aac325939221d1438b6950,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,,,,12af588047aac325939221d1438b6950
dce2a98997ac23b98be04259d04c799a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__uncultured,s__uncultured_organism,dce2a98997ac23b98be04259d04c799a
999c2f48c62f875f7dfebc3845e29e5f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Woeseiaceae,g__Woeseia,s__uncultured_bacterium,999c2f48c62f875f7dfebc3845e29e5f
5750d1dc4fd6fea79b77c5bf318d4285,d__Bacteria,p__Planctomycetota,c__028H05-P-BN-P5,o__028H05-P-BN-P5,f__028H05-P-BN-P5,g__028H05-P-BN-P5,s__uncultured_bacterium,5750d1dc4fd6fea79b77c5bf318d4285
2f0e9edb75e073303c0fe4139adb63f0,d__Bacteria,,,,,,,2f0e9edb75e073303c0fe4139adb63f0
24637c3823054859e9de8ae9c97ab736,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,24637c3823054859e9de8ae9c97ab736
2a2b11cc06ca438e4adb585bfb48a0a0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,,,,2a2b11cc06ca438e4adb585bfb48a0a0
36f45ad57818f84580f827a5b3bdc049,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Cohaesibacter,s__uncultured_bacterium,36f45ad57818f84580f827a5b3bdc049
2d9c4de362f1077e35aa7f082813b858,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,,,,,2d9c4de362f1077e35aa7f082813b858
5bab30861bf1c70722ca854d18a04c0f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__MWH-CFBk5,g__MWH-CFBk5,s__uncultured_bacterium,5bab30861bf1c70722ca854d18a04c0f
eb9a29bd11e5ec66f610693bebf3ff5f,d__Bacteria,,,,,,,eb9a29bd11e5ec66f610693bebf3ff5f
baa0e5c3b6a344855df98625d92c3860,d__Bacteria,,,,,,,baa0e5c3b6a344855df98625d92c3860
b8022ec090389ef267633f2e5de79934,d__Bacteria,,,,,,,b8022ec090389ef267633f2e5de79934
a42d6f007b84cbfb99bfa5825fd581a3,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,a42d6f007b84cbfb99bfa5825fd581a3
7df272560f72ef217de693b45dfb95a9,d__Bacteria,,,,,,,7df272560f72ef217de693b45dfb95a9
9be491006190ec6db0bce757f8a5c4a3,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,9be491006190ec6db0bce757f8a5c4a3
2d781c38de5561b9f3d5a2ed644068b5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,,2d781c38de5561b9f3d5a2ed644068b5
06aa42507a9cee9c8183118998b9bb76,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,06aa42507a9cee9c8183118998b9bb76
a8eeef5d5b0677c226245ef5eced9cab,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,a8eeef5d5b0677c226245ef5eced9cab
24606041aeaae2d8e5a7adab4dc9cd32,d__Bacteria,,,,,,,24606041aeaae2d8e5a7adab4dc9cd32
035b26368871d20c4888baec54e321f1,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,,,,035b26368871d20c4888baec54e321f1
0a7665a9a552dfcffc9448839b4336d5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__Alteromonas,,0a7665a9a552dfcffc9448839b4336d5
048f09c56edb99f99d05436afe8ff5db,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,048f09c56edb99f99d05436afe8ff5db
e6c452b9a5304c80836ba697b59ac27d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Pontibacter,s__Bacteroides_sp.,e6c452b9a5304c80836ba697b59ac27d
bca2514160554518591bd753b0c5f197,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,bca2514160554518591bd753b0c5f197
9bcd917a70200c07edb3a8f5d7021f9b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,9bcd917a70200c07edb3a8f5d7021f9b
1f41b345335676447b15deab300c4b5d,Unassigned,,,,,,,1f41b345335676447b15deab300c4b5d
880314e0f76b24d72f68549682880645,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Candidatus_Aquirestis,s__uncultured_Haliscomenobacter,880314e0f76b24d72f68549682880645
bac0b8b44c8ce8c1648cfdb5310959d4,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__UCG-002,s__uncultured_bacterium,bac0b8b44c8ce8c1648cfdb5310959d4
dbfe75cdfd6dac66cca29053d8f2e627,d__Bacteria,p__Acidobacteriota,c__Holophagae,o__Subgroup_7,f__Subgroup_7,g__Subgroup_7,s__uncultured_bacterium,dbfe75cdfd6dac66cca29053d8f2e627
71efa88d51fad5dea801c574b16183db,d__Bacteria,,,,,,,71efa88d51fad5dea801c574b16183db
7f85e03a6ba1f9c4082c4475d6840124,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Thalassobaculales,f__Nisaeaceae,g__OM75_clade,s__uncultured_Alphaproteobacteria,7f85e03a6ba1f9c4082c4475d6840124
1b64dbfd82294e2a666c317d132a00b9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_junii,1b64dbfd82294e2a666c317d132a00b9
0dec364f9b6853c4c030e5d69c6bb5aa,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__uncultured,g__uncultured,s__uncultured_bacterium,0dec364f9b6853c4c030e5d69c6bb5aa
5b6f912c3a967de3d34442a226baeeac,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,5b6f912c3a967de3d34442a226baeeac
f0d215523b7e9c17bf96503e971aa7a5,d__Bacteria,,,,,,,f0d215523b7e9c17bf96503e971aa7a5
e6a3fbd99efdfb55323869f2cafa6abd,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnoclostridium,s__uncultured_bacterium,e6a3fbd99efdfb55323869f2cafa6abd
2bc9679b963befb85391726b4dc4931f,d__Bacteria,p__Myxococcota,c__Polyangia,o__UASB-TL25,f__UASB-TL25,g__UASB-TL25,s__uncultured_bacterium,2bc9679b963befb85391726b4dc4931f
f43d52b82c8496d03d9708b037f69636,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pirellula,s__uncultured_planctomycete,f43d52b82c8496d03d9708b037f69636
9f474458807d61dd2b93dbd60f1e99a4,d__Bacteria,p__Firmicutes,c__Bacilli,o__RF39,f__RF39,g__RF39,s__uncultured_bacterium,9f474458807d61dd2b93dbd60f1e99a4
4842c2cc55a243fa94151fd5a4c7bb48,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Sulfitobacter,s__Sulfitobacter_sp.,4842c2cc55a243fa94151fd5a4c7bb48
a0f9d2150e3f8419a6ade2e296eafb5f,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__Phascolarctobacterium,s__uncultured_bacterium,a0f9d2150e3f8419a6ade2e296eafb5f
6be4b9d3f6d5b1ddd68493687a510d1f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,6be4b9d3f6d5b1ddd68493687a510d1f
670c2aa060f485628dbbe3f9e5d6b3eb,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,,,670c2aa060f485628dbbe3f9e5d6b3eb
f082d7183c4fa436b69ccc69f6092a10,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Gimesiaceae,g__Gimesia,s__uncultured_Planctomyces,f082d7183c4fa436b69ccc69f6092a10
29c2fe407fbb25d987a76009e73be7ba,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Myxococcus,s__Myxococcus_sp.,29c2fe407fbb25d987a76009e73be7ba
e5b8ea6fd724811cc66772d708a37aec,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,e5b8ea6fd724811cc66772d708a37aec
b2fc6e41a087487c43898dbe5348f145,d__Bacteria,p__Campilobacterota,c__Campylobacteria,o__Campylobacterales,f__Sulfurovaceae,g__Sulfurovum,,b2fc6e41a087487c43898dbe5348f145
239fe2d12f40b30290e666c5f5268459,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__uncultured,s__uncultured_organism,239fe2d12f40b30290e666c5f5268459
d21d217c5482cebfb40c8d5522d02a25,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,d21d217c5482cebfb40c8d5522d02a25
2771601954aa6835710d0819116dacea,d__Bacteria,,,,,,,2771601954aa6835710d0819116dacea
df4649c7d45a74142725e70cbf5fd7de,d__Bacteria,p__Proteobacteria,,,,,,df4649c7d45a74142725e70cbf5fd7de
fba848da4388ef350a30d4f5d6c6b14d,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,,,,fba848da4388ef350a30d4f5d6c6b14d
41b99e8dd1450b3698a1a411f36ace83,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,41b99e8dd1450b3698a1a411f36ace83
ce88ccbda274753d53764e8093e7aaad,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__Pedosphaeraceae,s__uncultured_bacterium,ce88ccbda274753d53764e8093e7aaad
30039745a17d174bb9285b04575bbce7,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__uncultured_bacterium,30039745a17d174bb9285b04575bbce7
2b587f7c88ede3976416925b5d7a258b,d__Bacteria,,,,,,,2b587f7c88ede3976416925b5d7a258b
631f309d0b10fecdb2a31fbf4249d146,d__Bacteria,,,,,,,631f309d0b10fecdb2a31fbf4249d146
048c6566e623aa77c886727b563a1c6d,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellae,o__Kiritimatiellales,f__Kiritimatiellaceae,g__R76-B128,s__uncultured_bacterium,048c6566e623aa77c886727b563a1c6d
69d856cde88423d9487c2339316478f0,d__Bacteria,p__NB1-j,c__NB1-j,o__NB1-j,f__NB1-j,g__NB1-j,s__uncultured_bacterium,69d856cde88423d9487c2339316478f0
7c059935bc658c283cdf4d1926de7654,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Thalassobaculales,f__Nisaeaceae,g__OM75_clade,s__uncultured_Alphaproteobacteria,7c059935bc658c283cdf4d1926de7654
868ca379faecc4a5f7e2ca489d628c8a,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__uncultured_bacterium,868ca379faecc4a5f7e2ca489d628c8a
3224a46dfc1a43b582282a1e2b0bc69c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__uncultured_Sphingomonadaceae,3224a46dfc1a43b582282a1e2b0bc69c
86fafdfe7ba68fdee1cb8a99453a060a,d__Bacteria,,,,,,,86fafdfe7ba68fdee1cb8a99453a060a
5787502026ccc1685a321d677d9dbc9c,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Frankiales,f__uncultured,g__uncultured,s__uncultured_bacterium,5787502026ccc1685a321d677d9dbc9c
40996bcf3632d4cf982fd3badd40d39d,d__Bacteria,,,,,,,40996bcf3632d4cf982fd3badd40d39d
6254453000db2cb624ab30976d993190,d__Bacteria,,,,,,,6254453000db2cb624ab30976d993190
7d9c1a06960f887616372018f98049dc,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Frankiales,f__Geodermatophilaceae,g__Modestobacter,s__uncultured_bacterium,7d9c1a06960f887616372018f98049dc
573a1fd9a8776fe3d59fd70d810f2044,d__Bacteria,p__Desulfobacterota,c__Desulfuromonadia,o__Desulfuromonadia,f__Geopsychrobacteraceae,g__Desulfuromusa,s__uncultured_bacterium,573a1fd9a8776fe3d59fd70d810f2044
b75664852a5cea519e20d2518cd81607,d__Bacteria,,,,,,,b75664852a5cea519e20d2518cd81607
2f544451dd2e0b10be68c543f6f95e71,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,2f544451dd2e0b10be68c543f6f95e71
576582ae4247ef51e2c3bdea53fa7112,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Blastopirellula,s__uncultured_bacterium,576582ae4247ef51e2c3bdea53fa7112
211415bcccc05336d0a0b676169f41db,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Nostoc_PCC-7524,s__Nostoc_sp.,211415bcccc05336d0a0b676169f41db
d872efa7555b6e25b53e0c7b64e2c861,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,d872efa7555b6e25b53e0c7b64e2c861
555f652df194f30e509b08038d994cba,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,,555f652df194f30e509b08038d994cba
720d092f494d95c7467844631dfdd629,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,,,,720d092f494d95c7467844631dfdd629
48d873f76e2c2cc4c64f5684fdf930e9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nitrosococcales,f__Methylophagaceae,g__Methylophaga,s__Methylophaga_nitratireducenticrescens,48d873f76e2c2cc4c64f5684fdf930e9
8bd7f82f4789fbe86c7dbdfe1a3ee4ed,d__Bacteria,p__Bacteroidota,c__Rhodothermia,o__Rhodothermales,f__Rhodothermaceae,g__Salinibacter,s__uncultured_bacterium,8bd7f82f4789fbe86c7dbdfe1a3ee4ed
f086a0337579d3151702ca0b48c5ee63,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__uncultured_bacterium,f086a0337579d3151702ca0b48c5ee63
3871393c07e04b3ba05d5cc4095d6b0e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,3871393c07e04b3ba05d5cc4095d6b0e
2741f84988aceb28e7e4a61c969ec93a,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Chryseomicrobium,s__uncultured_bacterium,2741f84988aceb28e7e4a61c969ec93a
1f4f63fc8106ba1aa6c10e8297b02e89,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,1f4f63fc8106ba1aa6c10e8297b02e89
8a068cb4559f004ede5c36e37b2295b5,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,,,8a068cb4559f004ede5c36e37b2295b5
f25cce216c7830bb992c0085e0f6f9e9,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,,,f25cce216c7830bb992c0085e0f6f9e9
20c22360e9ff36ace1d19da1ca1a8d04,d__Bacteria,p__NB1-j,c__NB1-j,o__NB1-j,f__NB1-j,g__NB1-j,s__uncultured_bacterium,20c22360e9ff36ace1d19da1ca1a8d04
a7dff4318daf1616fd1813f31e6de290,d__Bacteria,,,,,,,a7dff4318daf1616fd1813f31e6de290
d6f92210791355077db5ca5e90acb400,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__Legionella_pneumophila,d6f92210791355077db5ca5e90acb400
a1d6453f99c4ee4fee6fd5de347069f6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,,,a1d6453f99c4ee4fee6fd5de347069f6
c935bb1f39c00d4983d00385ab4e78b7,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Blastochloris,s__Blastochloris_viridis,c935bb1f39c00d4983d00385ab4e78b7
12a8e79d43f6c0ce9a4fd388343c98c3,d__Bacteria,,,,,,,12a8e79d43f6c0ce9a4fd388343c98c3
610b9e44596f3e6ac6a761ebdeac50e5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oleiphilaceae,g__Oleiphilus,s__uncultured_gamma,610b9e44596f3e6ac6a761ebdeac50e5
d5b5449f5490b5f51835f732b839e9fc,d__Bacteria,p__Chloroflexi,c__Anaerolineae,,,,,d5b5449f5490b5f51835f732b839e9fc
2f2d125d75a08e7efad23f766bbbeb04,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Tannerellaceae,g__Parabacteroides,s__uncultured_bacterium,2f2d125d75a08e7efad23f766bbbeb04
e24cc34f694d57f22853ffe53c5babfd,d__Bacteria,,,,,,,e24cc34f694d57f22853ffe53c5babfd
604d37b4bc1257ed82c684662a7243ec,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,604d37b4bc1257ed82c684662a7243ec
afc177a7525b503121fdf22a9961440c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__uncultured,s__uncultured_marine,afc177a7525b503121fdf22a9961440c
81627e560d4c3b7a87f04506286690d0,d__Bacteria,p__Firmicutes,c__Clostridia,,,,,81627e560d4c3b7a87f04506286690d0
678204a8f667b08c0bc29d1a0c8528b9,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,,678204a8f667b08c0bc29d1a0c8528b9
ebbef2abc0fb58129a3c6d4451f76bfd,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,ebbef2abc0fb58129a3c6d4451f76bfd
493f8231a91f0332074615f4df2e432c,d__Bacteria,,,,,,,493f8231a91f0332074615f4df2e432c
a3dab0321fe1b63651cb05ed269c567c,d__Bacteria,p__Firmicutes,c__Bacilli,o__Exiguobacterales,f__Exiguobacteraceae,g__Exiguobacterium,,a3dab0321fe1b63651cb05ed269c567c
cd66fcc03d4e2aae574d900ac26bd415,d__Bacteria,,,,,,,cd66fcc03d4e2aae574d900ac26bd415
50a2ecb7d8c9ee532e8f7bf08dff1b91,d__Bacteria,p__Desulfobacterota,c__Desulfobulbia,o__Desulfobulbales,f__Desulfocapsaceae,,,50a2ecb7d8c9ee532e8f7bf08dff1b91
397be235b3383f11388a4fd9f857bee4,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,,,,397be235b3383f11388a4fd9f857bee4
e213c772ab33861cdcd4a04a522bc136,d__Bacteria,,,,,,,e213c772ab33861cdcd4a04a522bc136
21d53d6cb4f1f6ab9ccac53a858fe801,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,s__uncultured_planctomycete,21d53d6cb4f1f6ab9ccac53a858fe801
1e0d08fe99293b0e919863b762d2c192,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,,1e0d08fe99293b0e919863b762d2c192
02c438c6192e291fe4f5ac44aca2da42,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,,,,02c438c6192e291fe4f5ac44aca2da42
